series_id	year	period	value	footnote_codes
LAUCN010890000000006	2023	M01	200259	
LAUCN010890000000006	2023	M02	202558	
LAUCN010890000000006	2023	M03	203749	
LAUCN010890000000006	2023	M04	203670	
LAUCN010890000000006	2023	M05	204479	
LAUCN010890000000006	2023	M06	205202	
LAUCN010890000000006	2023	M07	205553	
LAUCN010890000000006	2023	M08	205386	
LAUCN010890000000006	2023	M09	205366	
LAUCN010890000000006	2023	M10	206494	
LAUCN010890000000006	2023	M11	207511	
LAUCN010910000000006	2023	M01	7596	
LAUCN010910000000006	2023	M02	7519	
LAUCN010910000000006	2023	M03	7604	
LAUCN010910000000006	2023	M04	7664	
LAUCN010910000000006	2023	M05	7706	
LAUCN010910000000006	2023	M06	7608	
LAUCN010910000000006	2023	M07	7561	
LAUCN010910000000006	2023	M08	7555	
LAUCN010910000000006	2023	M09	7612	
LAUCN010910000000006	2023	M10	7711	
LAUCN010910000000006	2023	M11	7675	
LAUCN010930000000006	2023	M01	13796	
LAUCN010930000000006	2023	M02	13685	
LAUCN010930000000006	2023	M03	13572	
LAUCN010930000000006	2023	M04	13664	
LAUCN010930000000006	2023	M05	13780	
LAUCN010930000000006	2023	M06	14414	
LAUCN010930000000006	2023	M07	14278	
LAUCN010930000000006	2023	M08	14255	
LAUCN010930000000006	2023	M09	13601	
LAUCN010930000000006	2023	M10	13784	
LAUCN010930000000006	2023	M11	13799	
LAUCN010950000000006	2023	M01	45053	
LAUCN010950000000006	2023	M02	45045	
LAUCN010950000000006	2023	M03	45714	
LAUCN010950000000006	2023	M04	45965	
LAUCN010950000000006	2023	M05	46262	
LAUCN010950000000006	2023	M06	46756	
LAUCN010950000000006	2023	M07	46745	
LAUCN010950000000006	2023	M08	46679	
LAUCN010950000000006	2023	M09	46420	
LAUCN010950000000006	2023	M10	46793	
LAUCN010950000000006	2023	M11	46827	
LAUCN010970000000006	2023	M01	192208	
LAUCN010970000000006	2023	M02	193254	
LAUCN010970000000006	2023	M03	193351	
LAUCN010970000000006	2023	M04	193913	
LAUCN010970000000006	2023	M05	194212	
LAUCN010970000000006	2023	M06	194814	
LAUCN010970000000006	2023	M07	193793	
LAUCN010970000000006	2023	M08	193724	
LAUCN010970000000006	2023	M09	193591	
LAUCN010970000000006	2023	M10	195453	
LAUCN010970000000006	2023	M11	197681	
LAUCN010990000000006	2023	M01	7150	
LAUCN010990000000006	2023	M02	7099	
LAUCN010990000000006	2023	M03	6977	
LAUCN010990000000006	2023	M04	6979	
LAUCN010990000000006	2023	M05	7035	
LAUCN010990000000006	2023	M06	6944	
LAUCN010990000000006	2023	M07	6947	
LAUCN010990000000006	2023	M08	6931	
LAUCN010990000000006	2023	M09	6989	
LAUCN010990000000006	2023	M10	7039	
LAUCN010990000000006	2023	M11	7019	
LAUCN011010000000006	2023	M01	106833	
LAUCN011010000000006	2023	M02	107846	
LAUCN011010000000006	2023	M03	107596	
LAUCN011010000000006	2023	M04	107488	
LAUCN011010000000006	2023	M05	108463	
